feature,var,acc
"'rfc', 'ca', 'amc', 'avg_cc' ",0.016233327831925114,0.7302486617499164
"'dit', 'rfc', 'mfa', 'cam' ",0.01802878088957479,0.7420675963329266
"'lcom', 'ca', 'cbm', 'amc' ",0.019362854693235097,0.7317869029003923
"'dit', 'loc', 'dam', 'moa' ",0.02082977459992474,0.7163235085961217
"'lcom', 'loc', 'amc', 'avg_cc' ",0.016254736366658376,0.7287751082478828
"'dit', 'cbo', 'npm', 'moa' ",0.021657208669433776,0.7090164501792856
"'npm', 'mfa', 'ic', 'amc' ",0.01878410699211451,0.7399777452606738
"'noc', 'npm', 'max_cc', 'avg_cc' ",0.02113787571844035,0.6740287784557701
"'ca', 'lcom3', 'ic', 'amc' ",0.0194760174573836,0.7203289586358249
"'cbo', 'ca', 'npm', 'cam' ",0.02029515134686101,0.7274708348765138
"'lcom', 'ce', 'loc', 'max_cc' ",0.017555607279705537,0.7319909282796391
"'cbo', 'lcom', 'ic', 'max_cc' ",0.02080552515676444,0.7079274139387188
"'dit', 'lcom3', 'cam', 'amc' ",0.018228006217204173,0.7357188014632529
"'dit', 'ca', 'dam', 'amc' ",0.01976033017532067,0.7194096763783117
"'noc', 'lcom', 'ce', 'dam' ",0.021162695297678752,0.6928944146535075
"'dit', 'rfc', 'ce', 'amc' ",0.015399773675246572,0.7292525040745289
"'rfc', 'dam', 'max_cc', 'avg_cc' ",0.018602397812887264,0.7048260899251766
"'noc', 'lcom3', 'dam', 'cbm' ",0.022864065007622857,0.6645427560828812
"'dit', 'mfa', 'amc', 'avg_cc' ",0.01805252608982416,0.7296580349257582
"'cbo', 'dam', 'mfa', 'ic' ",0.0213187904972434,0.7074839664587549
"'ce', 'npm', 'dam', 'moa' ",0.021226138492052845,0.7097086237156236
"'cbo', 'dam', 'amc', 'max_cc' ",0.01829743332649036,0.7202030335021206
"'noc', 'ca', 'lcom3', 'cbm' ",0.02261678929620592,0.6712246517303356
"'npm', 'dam', 'cbm', 'avg_cc' ",0.021773087250009173,0.6997397251011835
"'npm', 'loc', 'moa', 'mfa' ",0.019500778050129793,0.737319811553881
"'rfc', 'dam', 'moa', 'cam' ",0.019557452770311307,0.7106974132512041
"'noc', 'moa', 'amc', 'avg_cc' ",0.019825829817000745,0.7085177793210846
"'noc', 'rfc', 'lcom', 'cam' ",0.01892906654575777,0.7176929434703194
"'cbo', 'lcom3', 'dam', 'ic' ",0.021693033643749984,0.7034994360116615
"'npm', 'mfa', 'cam', 'max_cc' ",0.019670520821660785,0.7316297861754618
"'lcom', 'ce', 'moa', 'ic' ",0.0212683664443367,0.7014927255859978
"'ca', 'cam', 'ic', 'amc' ",0.01899585155726285,0.7371176467472691
"'cbo', 'ca', 'cam', 'avg_cc' ",0.019928974611339932,0.7305776765756115
"'ce', 'dam', 'moa', 'cam' ",0.020661198737405195,0.7092439802873157
"'rfc', 'npm', 'amc', 'avg_cc' ",0.015915660513162608,0.7300468101500497
"'noc', 'loc', 'ic', 'avg_cc' ",0.020263885509507397,0.7101846136437864
"'ce', 'lcom3', 'moa', 'mfa' ",0.02011740460631302,0.7227108461125699
"'npm', 'lcom3', 'mfa', 'avg_cc' ",0.020128579594705466,0.7303655579821736
"'ca', 'moa', 'mfa', 'cam' ",0.021142006116973908,0.7242363268500676
"'rfc', 'dam', 'amc', 'avg_cc' ",0.01648060354334205,0.7230663728134319
"'cbo', 'ca', 'ce', 'npm' ",0.019672991009489528,0.7013182814019006
"'ca', 'npm', 'cbm', 'avg_cc' ",0.02152581153859224,0.7018197200808474
"'cbo', 'ce', 'dam', 'avg_cc' ",0.019554089985385385,0.7080894918665337
"'noc', 'ca', 'mfa', 'max_cc' ",0.02136270277169045,0.6981626531181949
"'ca', 'dam', 'cbm', 'avg_cc' ",0.02209075456877168,0.6929398220043671
"'ca', 'cbm', 'amc', 'avg_cc' ",0.019059947660602015,0.726268809257996
"'noc', 'rfc', 'npm', 'loc' ",0.017668775500564157,0.7225451439423777
"'dit', 'npm', 'lcom3', 'avg_cc' ",0.020892633114320967,0.7092044385851237
"'noc', 'loc', 'mfa', 'max_cc' ",0.019156534950198686,0.7239904773857273
"'ce', 'dam', 'amc', 'avg_cc' ",0.01758434951043594,0.7210168268598052
"'ca', 'mfa', 'cam', 'max_cc' ",0.01998818814042329,0.7370634519494195
"'dit', 'ce', 'loc', 'moa' ",0.019077731477726165,0.7262050102976791
"'dit', 'cbo', 'dam', 'ic' ",0.022082844016858904,0.6883667029806182
"'cbo', 'ca', 'lcom3', 'dam' ",0.021340260277161197,0.7071023138581245
"'cbo', 'lcom', 'loc', 'max_cc' ",0.018246583968683894,0.7325123137091284
"'dit', 'dam', 'mfa', 'cbm' ",0.02198528350307878,0.6846951707497341
"'cbo', 'dam', 'mfa', 'amc' ",0.018182485933901885,0.731574540745869
"'ce', 'loc', 'cbm', 'amc' ",0.0160328564826122,0.7351107229263771
"'lcom', 'dam', 'mfa', 'cam' ",0.02051626375739724,0.7292282116610365
"'ca', 'ce', 'npm', 'moa' ",0.020978862780635908,0.7102740384984934
"'cbo', 'lcom3', 'dam', 'amc' ",0.01855672908040847,0.7242831685840481
"'cbo', 'ca', 'ce', 'lcom3' ",0.019588217154962624,0.6946490488218139
"'noc', 'npm', 'mfa', 'ic' ",0.02205954574672424,0.689768012405396
"'lcom', 'ce', 'moa', 'amc' ",0.018132061880995184,0.7254891983558804
"'lcom', 'lcom3', 'dam', 'cam' ",0.020890506903903823,0.7000734785839178
"'rfc', 'lcom', 'moa', 'cbm' ",0.020029953561455403,0.7163345659131795
"'dit', 'rfc', 'lcom', 'loc' ",0.017100967439638674,0.730780889927533
"'noc', 'dam', 'mfa', 'ic' ",0.022624488776903685,0.6657527619334871
"'noc', 'ce', 'lcom3', 'cbm' ",0.021112021885424284,0.6966187975749996
"'noc', 'dam', 'amc', 'max_cc' ",0.019603131606150646,0.6989996104533069
"'lcom', 'ca', 'lcom3', 'loc' ",0.01931967044440528,0.7347284112938078
"'cbo', 'lcom', 'moa', 'ic' ",0.021959343133315056,0.6983957206323753
"'noc', 'loc', 'moa', 'cbm' ",0.02130514369734667,0.7025020859579565
"'rfc', 'dam', 'mfa', 'ic' ",0.019524067841171156,0.7232273158896524
"'dit', 'lcom3', 'moa', 'avg_cc' ",0.021702381482426578,0.6890949148985067
"'loc', 'dam', 'cbm', 'max_cc' ",0.019906693874355987,0.7215930028041809
"'noc', 'lcom', 'lcom3', 'loc' ",0.019811578002262284,0.7235749967188202
"'lcom', 'ce', 'lcom3', 'cam' ",0.01913846378170525,0.7254403452341819
"'lcom', 'mfa', 'cam', 'cbm' ",0.02048709449678168,0.7259534930619094
"'cbo', 'ic', 'amc', 'avg_cc' ",0.018380823854586146,0.72447185956487
"'noc', 'lcom3', 'cam', 'max_cc' ",0.020854338844786876,0.7004673862892952
"'cbo', 'loc', 'dam', 'cam' ",0.018653926555548688,0.7319498215933739
"'rfc', 'lcom', 'npm', 'dam' ",0.01924937445396535,0.7218564765472062
"'cbo', 'npm', 'lcom3', 'dam' ",0.02102259295839869,0.7169694411241114
"'rfc', 'lcom', 'dam', 'moa' ",0.020059122822070962,0.708293037251704
"'lcom', 'npm', 'dam', 'cam' ",0.020975280758430723,0.7038702226450981
"'lcom3', 'dam', 'ic', 'max_cc' ",0.02184508743834575,0.6834457885322849
"'rfc', 'lcom3', 'cam', 'max_cc' ",0.01775391790905435,0.7272732781015786
"'ca', 'loc', 'mfa', 'avg_cc' ",0.018642520265265618,0.7506878127146754
"'noc', 'lcom', 'moa', 'cam' ",0.0220296609729764,0.6766135289867913
"'rfc', 'ce', 'loc', 'dam' ",0.016237043562104963,0.7149286319700805
"'dit', 'ca', 'npm', 'cam' ",0.021096311268483804,0.7122475429282946
"'rfc', 'ca', 'lcom3', 'mfa' ",0.018521577589876027,0.746465897512288
"'rfc', 'moa', 'mfa', 'cam' ",0.01853349273909838,0.7384700044267362
"'rfc', 'ce', 'cbm', 'amc' ",0.015630510926228434,0.7274067380337117
"'noc', 'cbm', 'amc', 'avg_cc' ",0.019551855218459018,0.7054680726769519
"'noc', 'cbo', 'ce', 'mfa' ",0.01970588156631304,0.7012184314533302
"'ca', 'lcom3', 'mfa', 'max_cc' ",0.020468354040544038,0.7222286999602117
"'cbo', 'ca', 'mfa', 'avg_cc' ",0.020034897364954098,0.7382074543115038
"'rfc', 'ce', 'dam', 'avg_cc' ",0.01775936732931314,0.7203097968031703
"'lcom3', 'loc', 'dam', 'cam' ",0.019065276104062563,0.7347847629236998
"'lcom3', 'ic', 'amc', 'avg_cc' ",0.01879217340310002,0.7204728495898058
"'noc', 'lcom', 'npm', 'mfa' ",0.02132583535848496,0.7096052919059234
"'rfc', 'npm', 'loc', 'mfa' ",0.016400183622911166,0.743888172529165
"'noc', 'npm', 'mfa', 'amc' ",0.018923241183382726,0.7360107828395496
"'noc', 'cbo', 'mfa', 'amc' ",0.01842711778034195,0.7242496451364508
"'dit', 'noc', 'npm', 'max_cc' ",0.021809088972543446,0.6750995911162627
"'noc', 'ce', 'cbm', 'avg_cc' ",0.02083061900443011,0.6987732130258881
"'dit', 'lcom3', 'ic', 'amc' ",0.019463386657203114,0.7129444637110687
"'noc', 'dam', 'mfa', 'amc' ",0.01948818421356217,0.7122810921991172
"'npm', 'dam', 'cam', 'ic' ",0.02170899114667001,0.7050352926808972
"'rfc', 'ca', 'lcom3', 'dam' ",0.019545537621088953,0.7157073159223529
"'cbo', 'lcom', 'moa', 'amc' ",0.01882303856997354,0.7295470541327536
"'noc', 'ce', 'loc', 'mfa' ",0.018313504466624563,0.7266880853165503
"'ce', 'npm', 'lcom3', 'dam' ",0.020331616269420334,0.7215379519142416
"'lcom', 'ca', 'dam', 'moa' ",0.022667636199946488,0.6640724371625394
"'dit', 'moa', 'cbm', 'amc' ",0.020223241964048212,0.7036492189823333
"'noc', 'ic', 'max_cc', 'avg_cc' ",0.021808316403791644,0.6559495923155152
"'rfc', 'dam', 'mfa', 'amc' ",0.01638776327782964,0.7364632701233658
"'dit', 'ca', 'cam', 'avg_cc' ",0.020730134532962727,0.7161434912548895
"'dit', 'cbo', 'ce', 'max_cc' ",0.019316290600864032,0.7030050397265356
"'dit', 'lcom', 'lcom3', 'avg_cc' ",0.02082936341143297,0.6997782159328529
"'dam', 'mfa', 'cam', 'cbm' ",0.021115307229849115,0.7249987552759813
"'noc', 'rfc', 'ic', 'avg_cc' ",0.019861539953123633,0.707096866185718
"'cbo', 'lcom', 'lcom3', 'cam' ",0.019829440470683603,0.7230815800550077
"'dit', 'noc', 'ce', 'mfa' ",0.020507041487935834,0.7038791395406416
"'cbo', 'npm', 'loc', 'cbm' ",0.019189697049580776,0.7344270356338256
"'lcom', 'loc', 'moa', 'max_cc' ",0.019552455739830277,0.720985421101535
"'rfc', 'npm', 'dam', 'avg_cc' ",0.018946467421332273,0.7253131184830774
"'ca', 'npm', 'cam', 'ic' ",0.021461715435253076,0.7085954452586174
"'cbo', 'rfc', 'ca', 'moa' ",0.019378993410501245,0.7120723292473242
"'lcom', 'ce', 'cbm', 'avg_cc' ",0.01995777442492261,0.7200248749881709
"'noc', 'rfc', 'mfa', 'max_cc' ",0.018754189393814923,0.7204026983881375
"'noc', 'npm', 'cbm', 'max_cc' ",0.02203982622352531,0.6748453643880232
"'dit', 'noc', 'mfa', 'amc' ",0.019228277701964745,0.7106205242253514
"'noc', 'ic', 'amc', 'avg_cc' ",0.019686522134246428,0.7026801356766513
"'lcom', 'moa', 'cam', 'cbm' ",0.021755859865920775,0.6931355905235036
"'dit', 'ce', 'lcom3', 'ic' ",0.020742150443174203,0.7036517474858739
"'noc', 'cbo', 'ca', 'mfa' ",0.02121064897709468,0.709003931279572
"'noc', 'dam', 'cbm', 'max_cc' ",0.022604769253704752,0.6611430884234046
"'dit', 'ce', 'dam', 'avg_cc' ",0.02035524990700818,0.711323553213274
"'mfa', 'cam', 'ic', 'cbm' ",0.02122080488502097,0.7167170810813455
"'lcom', 'ce', 'npm', 'mfa' ",0.019329160389846313,0.737672585191489
"'npm', 'dam', 'cam', 'amc' ",0.018572686583328495,0.732434950938293
"'ce', 'loc', 'ic', 'max_cc' ",0.018289317667944824,0.7212800901555055
"'npm', 'moa', 'mfa', 'max_cc' ",0.02104520894441404,0.7096327706641057
"'lcom3', 'dam', 'moa', 'ic' ",0.022998905414896367,0.6616006737834516
"'dit', 'lcom3', 'loc', 'amc' ",0.016904445469122568,0.7334515847212564
"'cam', 'ic', 'cbm', 'amc' ",0.01921395800806423,0.7250054664678425
"'ce', 'npm', 'loc', 'cbm' ",0.01849872036060242,0.7362665161343763
"'ce', 'dam', 'ic', 'cbm' ",0.021622604578862413,0.6735852563082363
"'cbo', 'dam', 'amc', 'avg_cc' ",0.018275326199414292,0.7270868668247141
"'rfc', 'ca', 'mfa', 'avg_cc' ",0.018240174708881854,0.750556505820746
"'rfc', 'lcom3', 'mfa', 'max_cc' ",0.017859840662668512,0.7378360254663092
"'dit', 'noc', 'ca', 'mfa' ",0.022011808898717476,0.6896713777892319
"'noc', 'cbo', 'dam', 'max_cc' ",0.021572872081100092,0.6847342095106278
"'noc', 'rfc', 'ca', 'max_cc' ",0.019530873713610914,0.6927326135261419
"'npm', 'mfa', 'cam', 'avg_cc' ",0.019648413694584716,0.732831535373891
"'ca', 'npm', 'cam', 'amc' ",0.01832541087191156,0.7405163113056169
"'cbo', 'lcom3', 'cam', 'avg_cc' ",0.019526533438050525,0.7302057077483708
"'cbo', 'loc', 'cbm', 'amc' ",0.016723833171590555,0.7347875955938815
"'cbo', 'rfc', 'dam', 'cam' ",0.018251580999164924,0.7259031746831055
"'cbo', 'rfc', 'ce', 'avg_cc' ",0.016698300896092925,0.7268074792642446
"'dit', 'ce', 'lcom3', 'amc' ",0.017605845879832688,0.7234264055508215
"'lcom', 'ca', 'npm', 'cbm' ",0.02182871857122532,0.6952825271881251
"'dit', 'lcom', 'npm', 'cbm' ",0.02181608777104483,0.6899576276653276
"'noc', 'rfc', 'npm', 'dam' ",0.020122219033472857,0.7095645037143882
"'npm', 'dam', 'mfa', 'ic' ",0.021814913900284172,0.7056373106939184
"'npm', 'dam', 'amc', 'max_cc' ",0.018793556729531136,0.7241735235108299
"'lcom', 'mfa', 'ic', 'cbm' ",0.02172247493678062,0.6986574671840756
"'lcom', 'cam', 'ic', 'cbm' ",0.02161655218316646,0.6918762274492914
"'noc', 'moa', 'mfa', 'avg_cc' ",0.021832676693957484,0.6976608965978324
"'dit', 'ca', 'ce', 'avg_cc' ",0.020107974195591245,0.7172104825558216
"'dit', 'dam', 'cbm', 'max_cc' ",0.02210023089566726,0.6773005170811971
"'dit', 'rfc', 'npm', 'cam' ",0.018487797890608275,0.731898892477739
"'lcom3', 'loc', 'cbm', 'amc' ",0.01713518272010443,0.7341319210336852
"'npm', 'lcom3', 'dam', 'ic' ",0.02218915704679076,0.6925311394318878
"'ca', 'mfa', 'cam', 'avg_cc' ",0.019966081013347223,0.7391651695413144
"'lcom3', 'dam', 'moa', 'amc' ",0.019862600851554852,0.7106264085189972
"'npm', 'lcom3', 'cam', 'max_cc' ",0.02004476396816737,0.7131595074104551
"'dit', 'noc', 'dam', 'max_cc' ",0.022374032002722886,0.6614606217876859
"'cbo', 'ca', 'lcom3', 'max_cc' ",0.020431247638536747,0.7118115362553764
"'dam', 'mfa', 'max_cc', 'avg_cc' ",0.0204342268709668,0.7069376589445879
"'cbo', 'ce', 'mfa', 'cam' ",0.018331366935045883,0.7391018231977863
"'dam', 'cam', 'max_cc', 'avg_cc' ",0.020328304117352636,0.6951789821900204
"'lcom', 'ca', 'ce', 'npm' ",0.020105844709642308,0.7202145685925629
"'noc', 'ce', 'cam', 'ic' ",0.020766522901090947,0.7059563223853642
"'npm', 'loc', 'dam', 'avg_cc' ",0.019348812977716037,0.7326893300869401
"'ca', 'npm', 'amc', 'max_cc' ",0.018546281018114202,0.7304620673561609
"'noc', 'lcom', 'dam', 'avg_cc' ",0.021983618654176806,0.6778666985650477
"'cbo', 'lcom', 'cam', 'cbm' ",0.02044998809477439,0.7229946088449818
"'noc', 'ic', 'cbm', 'avg_cc' ",0.022688159781800533,0.6556836237354974
"'ce', 'lcom3', 'loc', 'dam' ",0.018443115766691078,0.7269874411161446
"'ce', 'dam', 'mfa', 'avg_cc' ",0.019591196387392675,0.7327588192790295
"'dit', 'ca', 'lcom3', 'cbm' ",0.022112250938168432,0.6889712087635641
"'cbo', 'ca', 'npm', 'moa' ",0.021669839469614264,0.7091959155608946
"'dit', 'moa', 'ic', 'max_cc' ",0.022479703149380838,0.6574045524788735
"'ce', 'lcom3', 'cbm', 'amc' ",0.017836583130814553,0.7253510091516662
"'noc', 'cbo', 'amc', 'avg_cc' ",0.01851995804585436,0.7212904541651449
"'dit', 'rfc', 'cam', 'avg_cc' ",0.0181216211550872,0.7314947121630391
"'ca', 'ce', 'mfa', 'amc' ",0.017244233533506594,0.7421220349799057
"'noc', 'dam', 'amc', 'avg_cc' ",0.019581024479074578,0.7072592589744235
"'dam', 'cam', 'amc', 'avg_cc' ",0.01820650984780742,0.732218914490502
"'ce', 'loc', 'moa', 'ic' ",0.01944313564449544,0.7178775922746662
"'dit', 'rfc', 'lcom3', 'mfa' ",0.018508946789695536,0.7318360552325084
"'lcom', 'mfa', 'amc', 'max_cc' ",0.017706326995430215,0.7402032883788585
"'dit', 'ca', 'ic', 'avg_cc' ",0.021965514972961668,0.6838160156468256
"'noc', 'lcom', 'lcom3', 'dam' ",0.02226502153517098,0.6751986912159887
"'npm', 'dam', 'moa', 'avg_cc' ",0.0220470618485509,0.6913484518152072
"'npm', 'dam', 'mfa', 'amc' ",0.018678609336942657,0.7423480883363595
"'ca', 'lcom3', 'loc', 'cam' ",0.018818000392645626,0.7427953383618071
"'cbo', 'npm', 'mfa', 'cam' ",0.019518467027065015,0.7409896689393634
"'noc', 'rfc', 'lcom', 'moa' ",0.020303754668511028,0.7006014846002904
"'dit', 'rfc', 'ce', 'loc' ",0.015977137050507538,0.7271433707651663
"'noc', 'lcom3', 'cam', 'avg_cc' ",0.020832231717710807,0.7039192956616592
"'rfc', 'lcom', 'npm', 'max_cc' ",0.018340361815340905,0.7209393719483487
"'noc', 'npm', 'lcom3', 'cam' ",0.021198408453231884,0.7009104389763365
"'cbo', 'npm', 'lcom3', 'max_cc' ",0.02011358031977424,0.7222267685391438
"'npm', 'lcom3', 'dam', 'amc' ",0.019052852483449245,0.7284208794127455
"'rfc', 'lcom3', 'cam', 'avg_cc' ",0.01773181078197828,0.7273372095340247
"'loc', 'mfa', 'cbm', 'amc' ",0.016760939573597845,0.743051417700413
"'lcom', 'ce', 'dam', 'mfa' ",0.019894103420025754,0.7298124071797165
"'rfc', 'ce', 'loc', 'max_cc' ",0.015328030923480514,0.7203319060978172
"'dit', 'loc', 'mfa', 'cam' ",0.018431126445958554,0.7464320290960844
"'lcom', 'moa', 'ic', 'cbm' ",0.022991240305919716,0.653493471315083
"'ca', 'npm', 'moa', 'avg_cc' ",0.021799786137133965,0.6908132354038137
"'noc', 'ce', 'cam', 'amc' ",0.017630218337749432,0.7283986493559188
"'dit', 'noc', 'amc', 'avg_cc' ",0.019321117967477156,0.7079392429520379
"'ca', 'lcom3', 'mfa', 'avg_cc' ",0.02044624691346797,0.7308544795890891
"'lcom', 'npm', 'lcom3', 'loc' ",0.01900200312564277,0.7351926059107057
"'ca', 'moa', 'cam', 'avg_cc' ",0.021234846382486315,0.7031342691978473
"'mfa', 'cam', 'cbm', 'max_cc' ",0.020206294591224666,0.7264243778596444
"'npm', 'ic', 'amc', 'avg_cc' ",0.01887694725762692,0.7284148785939206
"'dam', 'moa', 'mfa', 'cbm' ",0.022489995352602373,0.6866697713961529
"'dit', 'loc', 'mfa', 'cbm' ",0.019531839970170085,0.7297996698715191
"'npm', 'dam', 'ic', 'amc' ",0.019808067023327436,0.7243498061014769
"'dit', 'loc', 'max_cc', 'avg_cc' ",0.018744836857673607,0.7174870148594973
"'lcom', 'lcom3', 'moa', 'cbm' ",0.02223602576604152,0.6811429585037726
"'noc', 'ca', 'ce', 'mfa' ",0.020519672288116325,0.7101254823913271
"'rfc', 'ca', 'dam', 'cbm' ",0.020166085245179738,0.7162305220924972
"'ce', 'npm', 'mfa', 'cam' ",0.018827490338086658,0.7427764769774055
"'dam', 'moa', 'max_cc', 'avg_cc' ",0.02170299224010589,0.6648046094969667
"'ce', 'npm', 'lcom3', 'max_cc' ",0.019422603630795884,0.7239806763193366
"'cbo', 'ca', 'dam', 'ic' ",0.02209547481703939,0.6901406739810539
"'lcom', 'loc', 'dam', 'cbm' ",0.020187493779913,0.7297038292512938
"'ce', 'loc', 'moa', 'amc' ",0.016306831081153925,0.732261978725082
"'cbo', 'rfc', 'loc', 'dam' ",0.016928020251083316,0.7134806519000094
"'noc', 'rfc', 'loc', 'cam' ",0.01710383574591651,0.7217012374565339
"'lcom', 'ce', 'ic', 'cbm' ",0.020994391845794977,0.698618929889197
"'cbo', 'rfc', 'cbm', 'amc' ",0.01632148761520679,0.7270432116890709
"'cbo', 'ca', 'loc', 'cam' ",0.018406650844131754,0.7400432658820005
"'noc', 'ca', 'cam', 'cbm' ",0.022136623396085173,0.6871285865052509
"'lcom', 'lcom3', 'dam', 'moa' ",0.02226519502665708,0.6772954991558051
"'noc', 'ce', 'mfa', 'ic' ",0.020872445654705113,0.6982867450856232
"'lcom', 'loc', 'moa', 'avg_cc' ",0.019530348612754208,0.7249177075154096
"'cbo', 'lcom3', 'ic', 'avg_cc' ",0.020761913878049466,0.711868761954376
"'lcom', 'npm', 'moa', 'cbm' ",0.022320799620568422,0.6826760786279108
"'lcom', 'npm', 'loc', 'avg_cc' ",0.0187206002446486,0.7320989852542393
"'lcom', 'moa', 'amc', 'max_cc' ",0.01897509236456931,0.7197089173736683
"'ca', 'ce', 'dam', 'max_cc' ",0.020389987834264735,0.6998202387355714
"'lcom', 'moa', 'mfa', 'ic' ",0.021996449535322347,0.6967162222292689
"'ca', 'npm', 'ic', 'amc' ",0.019560791311910502,0.7331545402711981
"'noc', 'ce', 'amc', 'max_cc' ",0.017851088483952074,0.7058239766484199
"'dam', 'moa', 'amc', 'avg_cc' ",0.01958119797056068,0.7138327151357325
"'ca', 'npm', 'loc', 'ic' ",0.02013815468717147,0.7291886594769664
"'loc', 'dam', 'moa', 'max_cc' ",0.020180668472897713,0.7078533144689626
"'noc', 'npm', 'cbm', 'avg_cc' ",0.022017719096449243,0.683705201131416
"'cbo', 'lcom', 'dam', 'mfa' ",0.02058508010900411,0.7292627457690352
"'noc', 'cbo', 'cbm', 'avg_cc' ",0.021521595693408467,0.6975181646911551
"'noc', 'dam', 'cbm', 'avg_cc' ",0.022582662126628683,0.6718646751391788
"'lcom', 'ce', 'lcom3', 'moa' ",0.02051315190445851,0.7076615044479196
"'rfc', 'lcom3', 'loc', 'cam' ",0.016209487014770103,0.7356165898812471
"'lcom3', 'dam', 'cam', 'cbm' ",0.0214895503763557,0.7057836446655704
"'dam', 'cam', 'cbm', 'avg_cc' ",0.021208147495361526,0.7106785770000973
"'cbo', 'loc', 'dam', 'moa' ",0.020028614678301946,0.7099633618502865
"'lcom', 'mfa', 'cbm', 'max_cc' ",0.02070796464298432,0.7151604880479829
"'lcom', 'cam', 'cbm', 'max_cc' ",0.02060204188937016,0.7101503793120856
"'noc', 'mfa', 'cam', 'max_cc' ",0.02048009569828029,0.7212603642942217
"'lcom', 'npm', 'dam', 'moa' ",0.02234996888118398,0.6826090895499249
"'dit', 'cbo', 'rfc', 'cbm' ",0.01909238801177903,0.7193179584211559
"'ca', 'mfa', 'ic', 'avg_cc' ",0.021201461453346164,0.7146318772331934
"'noc', 'cam', 'amc', 'avg_cc' ",0.018451141694247487,0.7271931150275821
"'noc', 'mfa', 'cbm', 'amc' ",0.01945901495294661,0.7132744732877188
"'lcom', 'ce', 'amc', 'max_cc' ",0.016978243904444572,0.7264429031952663
"'npm', 'moa', 'mfa', 'avg_cc' ",0.02102310181733797,0.7166074178449237
"'cbo', 'ca', 'dam', 'amc' ",0.018959170253697876,0.7202333917827086
"'dit', 'ca', 'npm', 'moa' ",0.022470999391237062,0.6736834410493446
"'cbo', 'ic', 'cbm', 'max_cc' ",0.02140456862921632,0.6869355316840731
"'rfc', 'npm', 'moa', 'avg_cc' ",0.01919127275925844,0.7202528835670607
"'cbo', 'ce', 'cbm', 'avg_cc' ",0.019524920724769825,0.7111304533151825
"'rfc', 'lcom3', 'mfa', 'avg_cc' ",0.017837733535592447,0.7418664827410258
"'lcom3', 'loc', 'dam', 'moa' ",0.02043996422681582,0.7102162868483939
"'lcom', 'loc', 'ic', 'amc' ",0.017291353787530744,0.7266733918964862
"'lcom', 'ce', 'loc', 'cbm' ",0.018435450657714427,0.7310876137681825
"'cbo', 'lcom', 'ic', 'cbm' ",0.02168536853477333,0.6955605167912979
"'noc', 'ce', 'moa', 'avg_cc' ",0.021104593602971837,0.6964749260358162
"'dit', 'noc', 'cbm', 'avg_cc' ",0.02232275561503126,0.6684680584436382
"'rfc', 'ce', 'lcom3', 'cam' ",0.016910887425480227,0.730209608934332
"'noc', 'rfc', 'ca', 'avg_cc' ",0.019508766586534845,0.7112415624294184
"'noc', 'ce', 'mfa', 'amc' ",0.017736141091363598,0.7218486165369379
"'dit', 'rfc', 'ic', 'avg_cc' ",0.019357001595086142,0.7155080308840274
"'lcom', 'moa', 'mfa', 'amc' ",0.01886014497198083,0.7410865056500154
"'dit', 'rfc', 'ca', 'avg_cc' ",0.019004228228497354,0.7274766880249965
"'ca', 'ic', 'amc', 'max_cc' ",0.019216721703465497,0.7142112943511405
"'rfc', 'loc', 'moa', 'cam' ",0.01710400923740261,0.7264651145915806
"'lcom3', 'ic', 'cbm', 'max_cc' ",0.021815918177730192,0.6820631334968976
"'ca', 'ce', 'amc', 'avg_cc' ",0.017337073799019,0.7322745491716072
"'ca', 'npm', 'loc', 'amc' ",0.017001850123829956,0.7349372965545206
"'noc', 'ca', 'dam', 'max_cc' ",0.022386662802903374,0.6599117276924296
"'dit', 'lcom', 'loc', 'ic' ",0.020062254184102988,0.7257640770211281
"'rfc', 'ca', 'cam', 'max_cc' ",0.018156359082343757,0.7277097669981416
"'rfc', 'lcom', 'mfa', 'cam' ",0.017660474668104775,0.7495019715168854
"'lcom', 'loc', 'cam', 'max_cc' ",0.01817776761707702,0.733092049740592
"'noc', 'rfc', 'npm', 'max_cc' ",0.019213206394848407,0.7097583927755788
"'noc', 'lcom3', 'ic', 'avg_cc' ",0.02206761215770975,0.6805416320088785
"'dit', 'cbo', 'cbm', 'avg_cc' ",0.021017057335370976,0.7063135020988571
"'rfc', 'lcom', 'loc', 'mfa' ",0.01633691392002317,0.7448468133895407
"'cbo', 'lcom', 'lcom3', 'moa' ",0.02120412859343686,0.7038660616650547
"'rfc', 'loc', 'moa', 'cbm' ",0.018204722761614143,0.7190601617726045
"'dit', 'dam', 'cbm', 'avg_cc' ",0.022078123768591192,0.68333501720042
"'cbo', 'npm', 'dam', 'amc' ",0.01864150293493537,0.7342580799502858
"'dit', 'cbo', 'loc', 'mfa' ",0.01849994279756543,0.7394315274944532
"'rfc', 'ca', 'ce', 'cam' ",0.017313328598769634,0.7353530932003204
"'rfc', 'npm', 'ic', 'amc' ",0.016952277934034976,0.7299750175906651
"'lcom', 'ca', 'npm', 'lcom3' ",0.021208170947134536,0.6987870820966391
"'dit', 'lcom', 'npm', 'lcom3' ",0.021195540146954045,0.7020451426130516
"'noc', 'npm', 'moa', 'max_cc' ",0.022313800822067034,0.660140704918328
"'dit', 'mfa', 'cam', 'max_cc' ",0.019975557340242804,0.7234970252037181
"'rfc', 'lcom', 'mfa', 'cbm' ",0.018761188192316307,0.7361040728551694
